hour_of_day,day_of_week,month,time_since_last_tx,tx_velocity,tx_amount,account_age_days,lifetime_spent,num_failed_tx,credit_score,network_centrality,shared_devices,shared_ips,desc_length,special_chars,num_urls,sentiment,isolation_score,lof_score,ae_recon_error,fraud_prob_hidden,user_id,device_type,browser,ip_country,vpn_detected,category_l1,category_l2,category_l3,language,is_fraud
4.0,5.0,11.0,77.09527399911349,3.0,366.8065572514981,409.651021730756,3624.331369614679,2.0,649.9777737779211,0.28876797630969797,3.0,2.0,55.0,2.0,1.0,-0.6889065795596547,0.08790701208829359,0.08883830578866907,4.6578940024187245,0.5902189784572026,975,desktop,chrome,14,0,9,33,171,14,0
14.0,5.0,3.0,7.536837333113351,4.0,122.48709574898201,31.54584352627154,2872.6722322087135,2.0,,0.3972472134162739,0.0,2.0,51.0,2.0,0.0,0.7932469034256788,0.2679336313169868,0.11822573635621722,4.053908881269445,0.0,1754,desktop,other,17,0,6,42,60,18,0
4.0,3.0,7.0,6.617628375881452,3.0,3051.632452505085,233.10369515656447,4925.472427005915,1.0,681.1574488746304,0.2497717254103135,2.0,0.0,48.0,3.0,0.0,-0.8125966892614653,0.46512071679220923,0.09405104999550537,4.540565088198275,0.5271035777010008,1595,mobile,chrome,14,0,0,46,14,9,0
9.0,5.0,1.0,9.221592367165357,5.0,4.424806245334856,74.81237022114749,3.4492909219801624,2.0,634.9967997934983,0.6510378978300111,0.0,0.0,51.0,2.0,0.0,0.5761830521231797,0.1503442999693931,0.32039874743239255,0.6572939322254379,0.1214716127895562,142,desktop,firefox,26,0,2,10,108,2,0
7.0,5.0,1.0,12.499465761778998,3.0,12.337549591935312,91.39533883864574,51.61679466396071,2.0,525.2171174369039,0.28072495298862626,2.0,2.0,47.0,3.0,0.0,0.10346678389458841,0.18045508355880888,0.6134177696177764,2.199982839886096,0.0,777,tablet,chrome,28,0,7,49,82,3,0
7.0,2.0,4.0,1.5994748495931785,1.0,82.29795387247293,159.59491978148077,24.522420702496166,1.0,755.7466631344352,0.11910146539585453,3.0,1.0,46.0,6.0,1.0,-0.14614100143781794,0.1507768115619829,0.1980292868416659,5.526217501281097,0.0,488,mobile,chrome,32,0,9,32,129,5,0
21.0,3.0,9.0,37.428759517215994,6.0,124.76905412546704,171.9451954950173,55.642828964835985,1.0,642.1428540389537,0.06597471520479861,1.0,3.0,50.0,3.0,0.0,-0.7552642809815802,0.1660886747964809,0.39638763953489087,2.1109940364947035,0.27859421777567805,663,mobile,chrome,13,0,3,14,101,17,0
7.0,1.0,11.0,28.52247574226603,3.0,402.743979902716,156.3059841572212,28.578309723048704,0.0,420.4687373137548,0.2748489703695447,1.0,2.0,51.0,5.0,0.0,0.17348509921520927,0.01036232548373519,0.5524729135015971,1.9596395143063372,0.0,1452,mobile,chrome,8,0,2,2,45,4,0
11.0,3.0,1.0,48.19551293788371,1.0,9.698491075512864,277.3656508929949,191.7969613566698,1.0,804.1615315926581,0.14277664574757212,3.0,2.0,48.0,3.0,0.0,-0.6454753148436796,0.20711434241551194,0.12805178837474113,1.908114898711346,0.5542610298890455,1512,desktop,safari,13,1,3,21,103,16,0
13.0,1.0,1.0,10.301442825879178,6.0,1978.4538872212286,138.37562204396085,496.0713282076016,0.0,,0.403921786993718,0.0,1.0,38.0,4.0,0.0,-0.7537913840930257,0.25079497613996077,0.26265637633654404,3.578883271285432,0.9784162174017637,565,mobile,safari,26,0,4,8,66,2,1
15.0,2.0,8.0,16.870767873401725,1.0,525.8528122350755,161.24786985280554,12.091245285150025,1.0,706.6917792342389,0.0720287215234052,3.0,2.0,61.0,4.0,0.0,0.5256796212890629,0.20746553613550078,0.08659088961755994,0.43890608159016403,0.0,1416,mobile,edge,36,0,6,11,51,1,0
13.0,1.0,5.0,17.0001273322504,2.0,2.8118255558932748,577.6602064072138,18.96550779582853,2.0,599.1992909864784,0.17113541119281125,1.0,3.0,61.0,4.0,0.0,0.9994350770885101,0.25821410555998947,0.27529436791039735,1.661386756673765,0.0,953,desktop,firefox,4,0,5,35,72,8,0
4.0,6.0,1.0,11.340078750582776,2.0,105.55433187484903,141.75729337013496,505.50433615389267,0.0,828.278025009751,0.3982433458347087,1.0,4.0,51.0,3.0,1.0,0.6637271363245616,0.22825828373460486,0.3017797542137949,1.2830432358978598,0.0,147,mobile,safari,16,0,0,10,133,5,0
7.0,3.0,2.0,18.69263021768536,2.0,127.66221714911977,,4082.025709716134,0.0,,0.39452459069797746,1.0,2.0,39.0,2.0,0.0,-0.3036196616662332,0.06097109087909931,0.2760677839292583,0.2519442448801305,0.0,179,tablet,chrome,27,1,0,39,45,10,0
12.0,5.0,12.0,5.378635882863939,3.0,32.63242688822774,336.2546549092151,13.966449426401493,1.0,723.3080098144604,0.38035975416596585,1.0,3.0,40.0,1.0,0.0,0.5720642629179327,0.07371387624924088,0.3434983589735624,0.9970462880604664,0.0,713,desktop,edge,46,0,1,30,156,15,0
1.0,1.0,6.0,2.815576560888353,2.0,3540.652233702055,250.12494501482885,65234.41801038589,2.0,,0.5164055080386096,1.0,1.0,49.0,6.0,0.0,-0.3204930215777875,0.07360636404574493,0.48743617159369435,2.740690252183093,0.0,379,mobile,safari,14,0,4,27,189,18,0
11.0,3.0,1.0,5.5254022962722935,1.0,77.72421875037259,609.8973066849235,2.640727632273162,0.0,687.8002238630273,0.31330301726451026,2.0,1.0,51.0,2.0,1.0,-0.5114117989182145,0.06466114429984973,0.2389187504308193,2.911253912855647,0.4317361547451492,1949,mobile,edge,45,0,5,43,13,8,0
6.0,1.0,1.0,108.79224782717165,5.0,30.89632811343104,231.4373628824235,391.73764973053534,2.0,704.3289899861835,0.652712940994335,4.0,1.0,46.0,4.0,0.0,0.48278355289079955,0.0993530199023847,0.4522675827566751,1.7711628940099193,0.0,121,desktop,chrome,17,0,8,43,188,6,0
20.0,3.0,10.0,12.947922749286931,4.0,315.82287823808883,156.26620196492078,2.436652306198481,0.0,797.1764767545517,0.13696205297628836,1.0,3.0,42.0,1.0,0.0,-0.893472738603758,0.12585585504369182,0.12995393396750776,1.3513482919234618,0.46297459706589295,475,tablet,edge,47,0,1,47,111,9,0
8.0,0.0,1.0,11.147636277799293,3.0,1.0,177.1824301166018,3.424465179402724,0.0,589.8891436640885,0.23470276790753877,4.0,2.0,64.0,1.0,0.0,0.557756640956653,0.29465522096402713,0.291110945592647,2.468239175235477,0.21169102189743264,1055,desktop,chrome,40,0,7,23,190,0,0
9.0,2.0,12.0,43.08517628620169,3.0,37148.94661780642,66.42333842114252,1157.0724887168385,2.0,686.8604386320749,0.10754440827899733,2.0,1.0,50.0,3.0,0.0,-0.11098177874199533,0.20314884670474487,0.1773023306927082,0.5814017555106995,0.038777411845322685,1821,desktop,other,42,0,5,44,107,11,0
8.0,0.0,10.0,82.6634887031088,2.0,10.56817995610328,76.96858415720135,1908.4852088653884,0.0,682.2448870563311,0.5572681595969385,1.0,1.0,45.0,4.0,0.0,0.13020065794137325,0.1402857823312717,0.2588046941424277,2.5531434232444323,0.01161749313198897,671,mobile,edge,4,0,3,5,17,13,0
20.0,6.0,9.0,6.633362772545031,4.0,10.226829354680754,55.046793774393265,24200.80743236965,1.0,691.7335369982244,0.23129887746095842,0.0,0.0,50.0,1.0,0.0,-0.13383810563496779,0.379956824220889,0.10978717520842578,3.2114595560449053,0.0,986,mobile,firefox,2,0,0,45,173,0,0
4.0,1.0,12.0,0.7746016887024718,1.0,375.7697031216526,99.77793368817336,36950.36538723585,2.0,779.8634158930847,0.1727916332425748,0.0,3.0,51.0,2.0,2.0,0.20350857254090604,0.404265299276025,0.47469312446365797,0.8858496467587889,0.31070573435998805,1032,mobile,chrome,19,0,6,1,72,6,0
20.0,2.0,11.0,34.582428575063,3.0,36.86230663612817,144.90140580986468,1027.924912920793,3.0,701.6922710141384,0.3323045446278241,1.0,3.0,59.0,5.0,0.0,-0.8299346770297422,0.2175757899549979,0.2997153986153041,1.2859694707708764,0.5873362293627031,1707,desktop,other,12,0,5,1,183,6,0
22.0,3.0,10.0,2.8055043159873785,4.0,2.057899156534409,216.25363540859172,40766.29487058453,0.0,663.4531492765028,0.28558050354462433,1.0,3.0,47.0,6.0,0.0,-0.37051587884816706,0.10137904366332362,0.3522670665765825,0.3058927315221786,0.08314016128541131,292,mobile,edge,31,0,7,13,107,10,0
3.0,4.0,10.0,24.81671610724463,3.0,16.117145309396655,170.1385781107458,6.586658428187718,2.0,554.898121356636,0.32767792322812217,1.0,3.0,77.0,1.0,0.0,0.787469009899401,0.14268632536215847,0.2401204478703479,3.1860306575862,0.0,768,tablet,other,45,0,6,17,171,17,0
3.0,1.0,5.0,22.84698828659504,6.0,18.286412414264365,39.6619221372924,4424.699985969915,1.0,677.8882074860501,0.2814750296557676,0.0,3.0,43.0,2.0,1.0,0.8272298084403829,0.030012356842695,0.4713448889144513,1.065019719699819,0.0,1999,mobile,edge,45,1,1,2,126,8,0
3.0,4.0,3.0,16.88601388241238,5.0,11.826074913431523,,5371.528798488841,5.0,797.4880351528684,0.07784754869540994,0.0,1.0,53.0,4.0,0.0,-0.27519062311369713,0.1757262622035065,0.30380099945621386,3.7843619839413463,0.0,825,mobile,other,26,0,6,2,79,6,0
0.0,4.0,6.0,5.377721061077827,3.0,1.0,321.23443096705284,201.9423538180866,1.0,714.5429188123437,0.49765755231983755,2.0,2.0,54.0,4.0,0.0,0.20684410900281658,0.021326162966646276,0.28652537153624874,0.8214502014087975,0.0,1180,desktop,chrome,18,0,2,17,69,5,0
20.0,1.0,2.0,18.444615342359683,1.0,186.02395113768247,112.67068319042434,11204.613211319176,4.0,567.7838208429346,0.2324522932841473,1.0,4.0,47.0,2.0,0.0,0.3299343735408984,0.23910007711671988,0.41886163993487363,0.31582686428550205,0.07997631755933873,610,tablet,firefox,11,0,5,0,106,13,0
16.0,4.0,3.0,3.298086810516901,0.0,46.11350337643291,263.5949504539789,3.729724316261328,4.0,644.7884347296084,0.07361492038296254,1.0,2.0,54.0,2.0,0.0,0.4035455689091252,0.13492430295901883,0.33358866568665874,1.4565302491854866,0.14914490505557768,1229,mobile,edge,26,0,3,17,158,8,0
6.0,2.0,11.0,39.96655016015944,3.0,7.223778202064491,287.38866562005074,290.4489547005681,2.0,753.8046235293174,0.3501975828023273,2.0,1.0,38.0,6.0,0.0,-0.5127222596882337,0.4853022949849323,0.3385652071360262,1.4165016840560283,0.5388665873524506,1452,desktop,chrome,14,0,2,29,188,13,0
1.0,2.0,4.0,12.638256530535946,3.0,8.897056011018178,233.78985535091505,1242.7510232715165,2.0,,0.5546286295432468,2.0,1.0,58.0,1.0,0.0,0.8395663233599082,0.2072731651357162,0.1181565735423652,2.4728780602997817,0.010217040638208085,1213,desktop,firefox,23,1,3,28,115,6,0
23.0,3.0,12.0,24.04628284805687,2.0,373.545110991147,305.7126623203501,202.18960792847403,0.0,568.4339786883661,0.38326447923684615,2.0,2.0,68.0,6.0,0.0,-0.7410557233365618,0.04404226218315361,0.5949857512338314,2.288294477500243,0.359297634527745,1889,mobile,edge,12,0,5,44,132,15,0
15.0,1.0,6.0,43.749740100726534,4.0,97.4102216138036,16.997682070460414,469.44611411368123,8.0,750.5372668488387,0.3837400249146381,0.0,3.0,48.0,3.0,0.0,-0.6893110035950858,0.0741666118287711,0.38049469575994405,3.684262799949183,0.34846951428496215,1830,desktop,chrome,34,0,1,20,94,3,0
21.0,0.0,1.0,13.532715451532184,3.0,2231.9930589714254,139.23206610524625,61.93219446423323,3.0,,0.4101745303335724,2.0,3.0,44.0,2.0,0.0,0.3332484054700213,0.05914031308237864,0.3829676436491946,0.8798760882403649,0.0,926,desktop,edge,5,1,9,38,53,16,0
17.0,1.0,12.0,18.59278626354063,3.0,7.245679754262557,104.86916363278927,326.012388355316,1.0,790.105986894701,0.32206118619627305,0.0,1.0,52.0,6.0,0.0,0.1229063694799033,0.20344189015901742,0.1588204785152605,5.065673609462599,0.0,1297,desktop,safari,0,1,7,13,181,4,0
23.0,2.0,8.0,9.598802134643659,3.0,2309.396334119167,82.9671439538788,35.26420115710952,0.0,641.455751678782,0.08029936520145714,1.0,5.0,54.0,2.0,0.0,0.195673544608566,0.009503971728600936,0.2748839609777338,4.144368872784979,0.0,916,mobile,other,23,0,5,3,158,6,0
4.0,1.0,8.0,25.134344523297926,3.0,124.18869371960452,238.76913051093624,678.4784758720294,1.0,612.2143498899567,0.26746622878208604,3.0,1.0,47.0,5.0,0.0,0.5671740806677978,0.46241105492673135,0.253315211422052,0.268810889707677,0.06682196208125148,178,desktop,safari,40,1,9,14,173,12,0
23.0,1.0,12.0,19.27131839827743,5.0,5.979708337730885,99.68123315500681,531.8333834957966,0.0,553.0976982681582,0.5135854078127486,1.0,3.0,44.0,2.0,0.0,0.2133286600776918,0.38996590970521405,0.6196869727568148,0.8308448170213741,0.0,1375,mobile,edge,9,0,0,24,116,9,0
14.0,5.0,2.0,37.69742120443961,4.0,42.53754670881882,141.7211871636777,249.11248039714917,2.0,660.5047077765902,0.3336049868442217,1.0,0.0,60.0,3.0,0.0,-0.4186636075882504,0.27260053483228824,0.2751272496891151,2.0251983940613796,0.023685302697966572,1698,desktop,edge,1,0,4,12,182,1,0
17.0,3.0,7.0,36.55646766657427,2.0,2.65868657425546,44.32938935818767,1640.673008434178,3.0,790.2390033781339,0.443450174808062,3.0,3.0,40.0,3.0,1.0,-0.1940946978959559,0.09287647505962465,0.5392934150826169,1.4437277878241181,0.0,558,mobile,firefox,26,0,6,32,94,7,0
16.0,6.0,4.0,31.57201242191049,4.0,3.3776859501646195,357.83419368942754,3425.0869395894024,1.0,588.9899223544153,0.38134107253073674,2.0,1.0,39.0,1.0,0.0,0.2631627781340846,0.09033130191928952,0.6093225962104153,1.4144280727870973,0.07399664805845939,1800,mobile,chrome,23,0,8,43,129,13,0
23.0,3.0,6.0,51.73395345013699,2.0,354.2063492862043,56.384136514876495,14.74255500336665,0.0,596.9082431433536,0.06562253671851484,2.0,1.0,51.0,5.0,0.0,-0.5770856569945102,0.10177843730596044,0.385742985485052,0.3854402248897958,0.6740589726400784,1063,mobile,firefox,24,0,7,17,134,1,0
9.0,6.0,1.0,42.21881215708668,2.0,10.573402632609156,2.4906884399084537,241.31582893385803,1.0,712.9548069777765,0.2909367083182981,2.0,0.0,53.0,4.0,0.0,-0.6801647496127037,0.10264233198604852,0.310659660045771,0.7372378964157696,0.44361956196517927,330,desktop,chrome,16,0,9,11,3,3,0
21.0,2.0,3.0,7.657391873158379,2.0,122.60885031266882,57.67179097141374,2321.3537375888695,0.0,637.0548667037493,0.3049545650358155,3.0,2.0,69.0,5.0,1.0,0.5338643560627738,0.3989388880987695,0.15329270406081283,1.9859365845439274,0.03751667335688157,580,mobile,firefox,39,0,0,35,9,17,0
21.0,4.0,10.0,34.88293518673801,6.0,3.060740145861942,311.5539313143646,7978.34594606825,4.0,599.2669095698025,0.42429849531713687,0.0,3.0,55.0,4.0,0.0,0.10790613690447293,0.14774932304566432,0.1207431149526597,0.9983039413135866,0.11589594017444241,334,tablet,other,17,0,9,44,0,12,0
3.0,1.0,4.0,13.348237790882614,2.0,12539.979952577954,91.20151510439317,815.7016766117631,2.0,670.5411549487831,0.10103845683842355,0.0,3.0,50.0,3.0,0.0,0.17115461334566362,0.1473841309579604,0.08663092301658802,1.526634957004403,0.0,377,tablet,firefox,42,0,3,29,24,12,0
20.0,4.0,10.0,50.012019715630146,2.0,11.233521844016744,257.66237609518436,1199.3476316438112,0.0,649.8997464052363,0.3682831576860976,2.0,5.0,61.0,2.0,2.0,-0.8918419391798789,0.425368913137565,0.4680596095563173,0.9449842276534608,0.3813721313239594,741,desktop,edge,20,0,0,46,198,18,0
11.0,2.0,5.0,64.73793523787228,0.0,914.8899096922527,204.6403209175026,11479.308391021268,1.0,776.213362609494,0.12271176412401563,0.0,2.0,53.0,2.0,0.0,0.5523553070591649,0.14393872431267088,0.30283326878834727,1.8539789560202313,0.0,800,desktop,edge,27,0,6,44,65,8,0
11.0,6.0,10.0,39.44984138936369,4.0,1.517246886740642,158.6198538487229,54.55217973642178,2.0,604.9639608554155,0.23504859478480344,0.0,1.0,49.0,6.0,0.0,0.8530740540235016,0.31819194599471884,0.46708198208023255,1.8817818755285096,0.16077524782979252,699,mobile,chrome,6,0,9,33,185,11,0
6.0,1.0,8.0,32.503051782480014,4.0,4.40952165354089,317.3191429523491,5.551841243905155,3.0,641.5324449815158,0.16784493618683077,0.0,3.0,43.0,3.0,0.0,-0.3669721699800428,0.26549535472605207,0.09314992515140147,0.78791443303951,0.01758986523880715,800,mobile,safari,48,0,2,0,75,14,0
12.0,6.0,3.0,41.98012213384031,3.0,622.5175045263243,74.35914110301269,27176.431502323114,0.0,707.5527851616126,0.28665389925013923,0.0,3.0,58.0,1.0,1.0,-0.6718800956830326,0.36883409112971816,0.30948712281513896,1.511508582971863,0.4927490412026936,1005,mobile,safari,36,0,1,44,86,19,0
14.0,1.0,4.0,9.441494084657318,6.0,3.980076112441468,72.97307110998155,0.6612601168694056,4.0,738.2994133858518,0.4697621612680805,1.0,0.0,45.0,6.0,0.0,-0.8935986666522406,0.06145916763652456,0.17470843179934464,1.574739776041367,0.3142783953417634,1643,desktop,firefox,14,1,5,33,42,18,0
1.0,6.0,4.0,29.70069337452864,3.0,38.578093935853886,234.62737232474478,7.140359763903368,1.0,608.5427938068116,0.20997357838960368,1.0,2.0,46.0,7.0,0.0,0.8764550121281733,0.21658362573296783,0.4405002464521672,7.5663323234899496,0.0,1488,mobile,other,40,0,0,21,151,5,0
15.0,0.0,11.0,6.111607675149806,2.0,330.22018731756526,251.56051827918907,1294.3018575129402,3.0,,0.2798856832070323,1.0,4.0,41.0,4.0,0.0,0.952566058313937,0.18442376588597706,0.20636056841074904,3.7372496509947117,0.0,1178,mobile,safari,23,0,4,18,19,18,0
2.0,4.0,12.0,33.71042194339623,2.0,3.4593153673371346,169.73552019411656,84.51501990951576,2.0,727.6589222101467,0.12712773812484288,3.0,4.0,32.0,0.0,0.0,0.5162537305160657,0.2264243823023358,0.1537537624076111,0.1581432473844251,0.0,635,desktop,other,38,0,5,0,161,19,0
2.0,4.0,10.0,8.583908192497947,4.0,119.86200919774804,96.2263099693226,3449.070846395864,1.0,,0.3114949094386382,1.0,2.0,44.0,4.0,0.0,0.46366695484954734,0.15000585633183433,0.23089442341677452,3.351835950243401,0.0,1389,mobile,other,25,0,2,24,123,2,0
23.0,4.0,9.0,10.595477218151347,2.0,42.256692824196094,154.06057403387894,163.60347539329882,3.0,757.119326556222,0.16870220968693986,0.0,2.0,51.0,0.0,0.0,-0.9835225173567521,0.2908552275973903,0.4120000126945682,3.046655074292785,0.45008898866561337,1762,mobile,firefox,37,1,8,3,130,5,0
23.0,2.0,4.0,77.98892862851343,3.0,14.776849605942834,104.51265534577823,0.6920650235761419,1.0,714.0167252756406,0.39438147287107855,1.0,5.0,48.0,5.0,0.0,0.2307176764768819,0.5352090659579755,0.07396730549065013,2.4744271516010836,0.06181609824059534,1699,mobile,safari,7,0,1,16,196,11,0
1.0,5.0,6.0,18.375160195611556,6.0,18.370415802356277,75.91246148061627,2.5841781821748846,0.0,,0.6949523454010856,2.0,4.0,48.0,8.0,0.0,0.6425288999354,0.059499635735106186,0.1321636128468939,3.695359012669557,0.0,1158,tablet,other,16,0,5,4,98,8,0
15.0,3.0,3.0,14.789005000225359,1.0,21.15469541841489,160.6726777902346,57.93584479980716,0.0,,0.4455766977521369,2.0,2.0,54.0,6.0,1.0,-0.27512665526299607,0.21321777532690112,0.6012430160225377,1.8964988467373165,0.0,1233,mobile,chrome,43,0,8,34,40,7,0
22.0,0.0,1.0,15.982514514343833,0.0,72.38825998940649,228.035340679918,38.794925497385115,0.0,603.4261724618882,0.27825447487117977,1.0,3.0,44.0,1.0,0.0,0.6622866562233582,0.19809529224289077,0.6013948416559557,4.803942848631451,0.07694191884671123,1709,tablet,firefox,45,0,5,10,162,4,0
23.0,4.0,3.0,0.4676884803605269,3.0,3.9984141068817425,179.4264765074294,35.06248678952825,2.0,730.7525405844997,0.22780095725097907,1.0,2.0,48.0,3.0,0.0,-0.4243751365497075,0.5328328639097182,0.4637047875670642,0.3604843207424501,0.33057525199257365,591,mobile,edge,32,0,9,19,68,0,0
0.0,1.0,2.0,0.0522275970983242,1.0,1.0,147.00823248168635,5489.84993897801,2.0,680.1806478951105,0.11425683726391128,2.0,0.0,61.0,2.0,0.0,0.2243382905817759,0.23490305841801376,0.10610475342057643,0.7189752579746146,0.10085091068859711,813,mobile,safari,2,0,4,2,129,11,0
13.0,1.0,5.0,25.25101123422786,2.0,608.1414474515728,298.5364776182322,311.97396065530023,2.0,,0.17233415060326931,0.0,2.0,39.0,3.0,0.0,-0.17670516372273815,0.20439771780664634,0.10369959498365341,0.1822057811517138,0.0,1706,mobile,chrome,21,0,4,24,82,17,0
14.0,6.0,11.0,24.716516125453214,2.0,289.6460362382662,503.18743267406967,2013.3523647213892,3.0,775.7102296036123,0.5812613570481225,2.0,3.0,46.0,1.0,0.0,0.8704630990988826,0.2423804825239205,0.22744930020623894,2.8190897994914783,0.0,144,tablet,edge,4,0,5,30,76,18,0
8.0,0.0,12.0,15.545643264474155,1.0,9.973514499391857,175.49442137558617,2876.4319063064468,4.0,,0.2785942651284776,0.0,2.0,59.0,2.0,0.0,-0.32212406134882166,0.1330848989809922,0.23795165064366539,5.214177129696217,0.06140185435495153,1939,mobile,firefox,48,0,1,29,8,17,0
11.0,0.0,2.0,8.26888742616729,5.0,437.9202521328408,116.32893609671744,22.42130322009304,2.0,578.9357740023206,0.07851457297107775,0.0,0.0,32.0,3.0,0.0,0.663681028318027,0.2819521010029068,0.48045011430471857,0.12158339087107102,0.0045379128163608035,1846,mobile,edge,31,0,4,2,2,10,0
1.0,3.0,2.0,7.075971720281567,6.0,13.499670418302541,28.107323339388913,3544.022670945308,1.0,456.69272505124457,0.08014124908077332,2.0,2.0,43.0,4.0,1.0,-0.8322975776291686,0.041228086878304496,0.8196708434013008,2.1543032324773925,0.3623085834826105,749,mobile,edge,33,0,2,49,137,4,0
15.0,1.0,6.0,41.357145422773904,3.0,1.0,179.38051442678398,5362.720616608296,1.0,783.4396772546114,0.09592535703555603,1.0,1.0,55.0,4.0,0.0,0.6213264503512506,0.2805937118932372,0.5351819797319839,0.03848313564732254,0.14829023257389035,865,mobile,other,22,0,8,29,173,10,0
20.0,0.0,8.0,0.6478256383615322,3.0,1288.3996253339506,252.5480703354221,6.617614432471659,1.0,802.0306905259397,0.27438364668830734,3.0,1.0,52.0,2.0,0.0,0.7795179114728672,0.07380708410398312,0.300897349071845,1.440804903809738,0.0,183,mobile,firefox,26,0,2,2,140,3,0
13.0,3.0,11.0,21.819600017548833,3.0,20.576913438305212,60.817505137843106,38754.59398550847,3.0,,0.33280419614673756,2.0,2.0,64.0,5.0,1.0,0.4777474758324094,0.1788585884731844,0.2095753825795761,1.3801411829734191,0.0,1433,mobile,edge,20,0,9,29,169,4,0
16.0,3.0,11.0,1.3675580096262734,3.0,6.6264575305143785,51.49514045113279,24.94688621512038,1.0,489.0391862715758,0.10380963900555704,3.0,0.0,43.0,2.0,0.0,-0.25024877549641533,0.1480691948690346,0.3894379036580882,1.500817230035946,0.16352205728918418,1900,mobile,other,7,0,6,6,173,16,0
10.0,6.0,12.0,55.143000380535256,2.0,13.554639303587203,451.5008035253616,957.2290328994022,3.0,,0.3135741831166419,2.0,3.0,48.0,4.0,0.0,0.5969507741850979,0.14720177853946106,0.19897226027379564,1.5946120554768162,0.0,1558,mobile,firefox,5,0,7,29,157,19,0
23.0,0.0,1.0,11.245739510985723,1.0,8.921711103648958,62.79487470845401,2516.3568530177563,1.0,480.1354437466905,0.4364893471093819,2.0,3.0,41.0,6.0,0.0,0.31048970360106876,0.26075678491215504,0.18843403744264814,0.7960660111706375,0.0,1761,desktop,firefox,22,0,7,42,117,18,0
2.0,4.0,2.0,4.831092116043266,5.0,47.433666802185826,289.08630069716577,18.93276230414791,1.0,731.9444797740526,0.4332456797548742,1.0,4.0,68.0,2.0,0.0,0.3807503431541779,0.16796099176296045,0.3133681293571123,0.7529175669176296,0.19800671136686596,1637,mobile,chrome,1,0,4,20,36,19,0
11.0,6.0,7.0,50.585389046825654,2.0,4.465731676832528,243.5339046057027,6.35974718749348,2.0,721.1087371321262,0.11183231897791455,4.0,2.0,46.0,3.0,1.0,-0.9763954025721189,0.07704418915676327,0.5262378544443765,3.9542472044798815,0.5975512621431278,130,mobile,other,15,0,2,30,87,17,0
2.0,2.0,9.0,42.07908559379755,3.0,7.977074611751006,154.76907677539478,15859.514753212257,3.0,680.2898830134973,0.029517437825493455,3.0,2.0,54.0,1.0,0.0,0.879318383813354,0.10382095182458675,0.33095980661543895,0.8031451986871291,0.0,471,mobile,firefox,11,0,0,39,141,8,0
0.0,0.0,8.0,35.843972750842106,3.0,110.62346626832459,148.1102016169302,1.351278930046111,1.0,763.4216005319514,0.18004972985182027,0.0,1.0,51.0,5.0,0.0,-0.4650613338212688,0.1539703984601075,0.40358252446670057,1.6803269315427776,0.0047794113986838055,968,desktop,safari,23,1,3,36,108,6,0
18.0,3.0,9.0,72.08412693355004,2.0,687.4318687778853,140.05332427922673,33.468738218522375,5.0,665.0169647280286,0.532847147011466,1.0,2.0,58.0,2.0,0.0,0.43014137984362977,0.1439209723589475,0.25360214149512633,3.2434361171837156,0.0,1163,desktop,chrome,30,0,2,25,133,9,0
10.0,2.0,7.0,14.386789378460147,4.0,250.21907709459518,,43.93850226364794,1.0,,0.28619631531515705,3.0,1.0,60.0,3.0,0.0,-0.8522127938542707,0.09650569508996552,0.10545256753297169,1.4101868811780627,0.48412592951889344,1591,mobile,chrome,33,0,7,7,163,5,0
20.0,4.0,8.0,3.8963582975489617,5.0,16.550253533087275,53.3787134862304,38.722831996543796,1.0,628.6380271331113,0.38367394378393543,0.0,1.0,69.0,0.0,1.0,-0.3014264520947114,0.06187797378979709,0.5483781399492018,0.5355463981083197,0.11004638753384784,1902,mobile,chrome,3,0,4,17,51,17,0
20.0,3.0,7.0,9.649990611176513,0.0,14.417834169935958,103.0504769924224,223.114078118628,1.0,558.0962563386654,0.2730260472890115,0.0,3.0,31.0,2.0,0.0,0.20884580632724448,0.15692854706992637,0.43854678333618086,5.423573473782708,0.054814993695604684,1427,desktop,chrome,5,0,3,47,138,13,0
18.0,1.0,12.0,5.955420439641342,7.0,2.5029570684568836,264.69039512738755,870.0747089018836,1.0,631.0961285733948,0.33652929811969745,1.0,0.0,51.0,7.0,0.0,-0.15530771728482073,0.19314876427027436,0.41121489103054826,2.002377249782113,0.0,640,mobile,safari,36,0,7,43,138,18,0
6.0,1.0,7.0,18.100372835249658,2.0,1.0,326.44866700498386,5106.148260316755,4.0,751.2422359579558,0.5764161744029026,0.0,2.0,54.0,2.0,0.0,-0.958928994830329,0.5686674480557217,0.3119912126896405,0.6898942043266989,0.7045065701086506,1753,tablet,edge,19,0,4,11,191,4,0
17.0,2.0,8.0,45.089429665655885,3.0,4341.607436312702,201.86876823046708,1860.6498645340637,1.0,619.8688690994514,0.3920756145613697,3.0,2.0,41.0,4.0,0.0,0.08872769949779813,0.3604153799710983,0.31596877662017436,1.3281924677523833,0.0,725,desktop,safari,47,0,4,16,138,1,0
22.0,0.0,10.0,83.33058952824261,2.0,182.59111603161546,162.3729096496268,2871.793552316428,2.0,629.2350634107892,0.49986579371947215,3.0,4.0,52.0,3.0,1.0,-0.18358893114385433,0.3503225813154723,0.2672401553100426,2.2398113345883157,0.0,1498,mobile,chrome,1,0,9,8,0,5,0
